"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.presentation_left.percentcorrect","trial.presentation_right.percentcorrect","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","block_number","task_phase","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","numberoftimesleft","numberoftimesright","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","80","33","312","33","584","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","21","27","14","","4","17","right","0","28","1.5","7"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_right","Experiment_block_rightstart","sun.bmp","100","81","33","312","36","235","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","22","28","14","","4","18","right","0","28","1.5","7"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","81","33","312","36","235","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","22","28","15","","4","18","right","1","28","1.5","7.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_right","Experiment_block_rightstart","sun.bmp","100","82","33","312","36","195","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","23","29","15","","4","19","right","1","28","1.5","7.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","82","33","312","36","195","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","23","29","16","","4","19","right","2","28","1.5","8"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_right","Experiment_block_rightstart","sun.bmp","100","83","33","312","36","304","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","24","30","16","","4","20","right","2","28","1.5","8"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","83","33","312","36","304","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","24","30","17","","4","20","right","3","28","1.5","8.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_right","Experiment_block_rightstart","sun.bmp","100","84","33","312","36","189","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","25","31","17","","4","21","right","3","28","1.5","8.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","84","33","312","36","189","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","25","31","18","","4","21","right","4","28","1.5","9"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_right","Experiment_block_rightstart","sun.bmp","100","80","33","312","33","208","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","26","32","18","","5","21","right","4","28","1.5","9"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","80","33","312","33","208","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","26","32","18","","5","21","right","0","28","1.5","9"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_right","Experiment_block_rightstart","sun.bmp","100","81","33","312","36","201","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","27","33","18","","5","22","right","0","28","1.5","9"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","81","33","312","36","201","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","27","33","19","","5","22","right","1","28","1.5","9.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_right","Experiment_block_rightstart","sun.bmp","100","82","33","312","36","200","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","28","34","19","","5","23","right","1","28","1.5","9.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","82","33","312","36","200","40","18","1","Acquisiton","40","18","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","28","34","19","","5","23","right","2","28","1.5","9.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","100","82","33","285","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","29","35","19","","6","23","left","2","28","1.5","9.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","82","33","285","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","29","35","20","","6","23","left","3","28","1.5","10"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","100","82","33","309","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","30","36","20","","7","23","left","3","28","1.5","10"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","82","33","309","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","30","36","21","","7","23","left","4","28","1.5","10.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","100","82","33","238","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","31","37","21","","8","23","left","4","28","1.5","10.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","100","82","33","238","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","31","37","21","","8","23","left","5","28","1.5","10.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","75","82","36","101","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","32","38","21","","8","24","left","5","28","1.5","10.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","75","82","36","101","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","32","38","21","","8","24","left","0","28","1.5","10.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","80","82","33","135","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","33","39","21","","9","24","left","0","28","1.5","10.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","80","82","33","135","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","33","39","22","","9","24","left","1","28","1.5","11"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","83","82","33","164","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","34","40","22","","10","24","left","1","28","1.5","11"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","83","82","33","164","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","34","40","22","","10","24","left","2","28","1.5","11"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","71","82","36","170","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","35","41","22","","10","25","left","2","28","1.5","11"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","71","82","36","170","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","35","41","22","","10","25","left","0","28","1.5","11"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","75","82","33","10","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","36","42","22","","11","25","left","0","28","1.5","11"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","75","82","33","10","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","36","42","23","","11","25","left","1","28","1.5","11.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","77","82","33","215","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","37","43","23","","12","25","left","1","28","1.5","11.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","77","82","33","215","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","37","43","23","","12","25","left","2","28","1.5","11.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","70","82","36","152","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","38","44","23","","12","26","left","2","28","1.5","11.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","70","82","36","152","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","38","44","23","","12","26","left","0","28","1.5","11.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","72","82","33","181","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","39","45","23","","13","26","left","0","28","1.5","11.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","72","82","33","181","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","39","45","24","","13","26","left","1","28","1.5","12"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","66","82","36","135","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","40","46","24","","13","27","left","1","28","1.5","12"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","66","82","36","135","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","40","46","24","","13","27","left","0","28","1.5","12"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","69","82","33","120","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","41","47","24","","14","27","left","0","28","1.5","12"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","69","82","33","120","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","41","47","25","","14","27","left","1","28","1.5","12.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","71","82","33","146","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","42","48","25","","15","27","left","1","28","1.5","12.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","71","82","33","146","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","42","48","26","","15","27","left","2","28","1.5","13"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","73","82","33","176","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","43","49","26","","16","27","left","2","28","1.5","13"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","73","82","33","176","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","43","49","27","","16","27","left","3","28","1.5","13.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","75","82","33","193","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","44","50","27","","17","27","left","3","28","1.5","13.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","75","82","33","193","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","44","50","28","","17","27","left","4","28","1.5","14"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","76","82","33","174","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","45","51","28","","18","27","left","4","28","1.5","14"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","fixation","Experiment_block_rightstart","+","76","82","33","174","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","45","51","29","","18","27","left","5","28","1.5","14.5"
"6.5.0","Reversal_Task","576","2021-08-30","20:51:59","presentation_left","Experiment_block_rightstart","sun.bmp","77","82","33","173","36","200","40","18","1","Reversal","40","18","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","46","52","29","","19","27","left","5","28","1.5","14.5"
